record_id,original_path,evidence_path,sha256,size_bytes,status
LOCAL-a5e15435fb291018,anhui_zsb_data/raw_acquisition/institutions/芜湖学院/2025/2025_芜湖学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/UWH/2025/admission_policy/DOC-UWH-2025-admission_policy-local-9264b8da498b-a5e15435.htm,9264b8da498bd599e49e521389f9d5a630b1f9f01cff7b1a8babbfdd519d10af,8508,copied_local_only
LOCAL-8dc9b67bdf348990,anhui_zsb_data/raw_acquisition/institutions/芜湖学院/2025/2025_芜湖学院_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/UWH/2025/admission_policy/DOC-UWH-2025-admission_policy-local-9b6468b363cc-8dc9b67b.pdf,9b6468b363ccd57ce7c7fb6eafa36e9c501fb49d0cd72731814034b6afaa58ce,267528,copied_local_only
LOCAL-508a2fdd6d579af0,anhui_zsb_data/raw_acquisition/institutions/芜湖学院/2025/2025_芜湖学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/UWH/2025/admission_policy/DOC-UWH-2025-admission_policy-local-d9fe57dce8ca-508a2fdd.txt,d9fe57dce8ca721841536d143cc0657b9334d69ba95e816c345b1b807de5c502,1791,copied_local_only
LOCAL-09c6faa840607c87,anhui_zsb_data/raw_acquisition/institutions/芜湖学院/2026/2026_芜湖学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/UWH/2026/admission_policy/DOC-UWH-2026-admission_policy-local-51d06bd3dabe-09c6faa8.htm,51d06bd3dabe29f88bc35a84821c24285de5ce4beb97a30ca756dbed1fe23c48,8508,copied_local_only
LOCAL-5d92cd692bcb1d62,anhui_zsb_data/raw_acquisition/institutions/芜湖学院/2026/2026_芜湖学院_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/UWH/2026/admission_policy/DOC-UWH-2026-admission_policy-local-b22fcc6d9192-5d92cd69.pdf,b22fcc6d9192d5553223d309e170d6809e0aef08a3f07c53cdb0f58ba20b04fa,296589,copied_local_only
LOCAL-93513369f3015ce9,anhui_zsb_data/raw_acquisition/institutions/芜湖学院/2026/2026_芜湖学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/UWH/2026/admission_policy/DOC-UWH-2026-admission_policy-local-1faf14940532-93513369.txt,1faf149405329f0ecd3e6a16404b900e432f79073d8c8ea093080129b81a592b,1791,copied_local_only
LOCAL-a8ae63ec0a8f9598,anhui_zsb_data/raw_acquisition/institutions/芜湖职业技术大学/2026/2026_芜湖职业技术大学_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/WHIT/2026/admission_policy/DOC-WHIT-2026-admission_policy-local-dc2b14c9fcf8-a8ae63ec.htm,dc2b14c9fcf8994fa81c4ae224ec5c4962c07516f0cfcf84d1128cc7deef2da0,8568,copied_local_only
LOCAL-c5b46596d3254f46,anhui_zsb_data/raw_acquisition/institutions/芜湖职业技术大学/2026/2026_芜湖职业技术大学_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/WHIT/2026/admission_policy/DOC-WHIT-2026-admission_policy-local-fd789c95aadf-c5b46596.pdf,fd789c95aadf0f4fb7bf9f30571bea9e2135f6d7fbca7fbe5bee08adb902fdfb,314466,copied_local_only
LOCAL-198c7b2b89dd5bfa,anhui_zsb_data/raw_acquisition/institutions/芜湖职业技术大学/2026/2026_芜湖职业技术大学_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/WHIT/2026/admission_policy/DOC-WHIT-2026-admission_policy-local-dee2ae751e17-198c7b2b.txt,dee2ae751e170b25c5d0815bec7d7eeab4367039d10187d31ecad9493a62e770,1851,copied_local_only
LOCAL-36922294166fb7cf,anhui_zsb_data/raw_acquisition/institutions/蚌埠医科大学/2025/2025_蚌埠医科大学_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/BBMU/2025/admission_policy/DOC-BBMU-2025-admission_policy-local-b90a05fbc84e-36922294.htm,b90a05fbc84e59885a9ddc2e8ab461215e04236f10c4a31fc6c99101ca6a7921,8544,copied_local_only
LOCAL-de613a939a0f4b5c,anhui_zsb_data/raw_acquisition/institutions/蚌埠医科大学/2025/2025_蚌埠医科大学_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/BBMU/2025/admission_policy/DOC-BBMU-2025-admission_policy-local-9a2e6d5523d3-de613a93.pdf,9a2e6d5523d38f13a9727b72d31c89315c124c7470b1d8c7e85da5631f85d07e,175688,copied_local_only
LOCAL-e5d9c912bc145efd,anhui_zsb_data/raw_acquisition/institutions/蚌埠医科大学/2025/2025_蚌埠医科大学_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/BBMU/2025/admission_policy/DOC-BBMU-2025-admission_policy-local-6a8f90b54b52-e5d9c912.txt,6a8f90b54b52418c72fe68b4199076afeb60c6b48a2d58207305ee75437775a6,1827,copied_local_only
LOCAL-27cfca2b9b775538,anhui_zsb_data/raw_acquisition/institutions/蚌埠医科大学/2026/2026_蚌埠医科大学_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/BBMU/2026/admission_policy/DOC-BBMU-2026-admission_policy-local-e016df622ccf-27cfca2b.htm,e016df622ccf818d2a943f7e25ccff720157410382432e80addc49233a9d3140,8543,copied_local_only
LOCAL-f3d7c05a1e1fa1f5,anhui_zsb_data/raw_acquisition/institutions/蚌埠医科大学/2026/2026_蚌埠医科大学_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/BBMU/2026/admission_policy/DOC-BBMU-2026-admission_policy-local-064f7e3efdf7-f3d7c05a.pdf,064f7e3efdf7258d20b8d21cc7a21a6b161e108b4bbf409761760c15ac1970a7,176510,copied_local_only
LOCAL-3982632bace2e166,anhui_zsb_data/raw_acquisition/institutions/蚌埠医科大学/2026/2026_蚌埠医科大学_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/BBMU/2026/admission_policy/DOC-BBMU-2026-admission_policy-local-74aa0fc66ea3-3982632b.txt,74aa0fc66ea35460e7f2d092ba9260e0bfb3a4bc5b3066440a6ba34fa9c555d0,1827,copied_local_only
LOCAL-1a7d16ea45649efa,anhui_zsb_data/raw_acquisition/institutions/蚌埠学院/2025/2025_蚌埠学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/BBC/2025/admission_policy/DOC-BBC-2025-admission_policy-local-9351c864f431-1a7d16ea.htm,9351c864f4312da9a622aa090cf152d53e84d22ab1da715b71843f76595065a9,8520,copied_local_only
LOCAL-434996734465f89e,anhui_zsb_data/raw_acquisition/institutions/蚌埠学院/2025/2025_蚌埠学院_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/BBC/2025/admission_policy/DOC-BBC-2025-admission_policy-local-dc84c71c0a61-43499673.pdf,dc84c71c0a6131060750861b690d3d05f3eb73a07e75e3b7990e1a618b6e8f92,230352,copied_local_only
LOCAL-81d5d1e3e8bd0cda,anhui_zsb_data/raw_acquisition/institutions/蚌埠学院/2025/2025_蚌埠学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/BBC/2025/admission_policy/DOC-BBC-2025-admission_policy-local-e456028c63ea-81d5d1e3.txt,e456028c63ea56b18b4be3b4cda01e032dea94587fdd7b0e1958d932a6037b5b,1803,copied_local_only
LOCAL-16b9bb06105f9f6c,anhui_zsb_data/raw_acquisition/institutions/蚌埠学院/2026/2026_蚌埠学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/BBC/2026/admission_policy/DOC-BBC-2026-admission_policy-local-a9c9b3401425-16b9bb06.htm,a9c9b3401425e20e98b1fb0125e959d52071063ff76591bb18adaa6197e7d07d,8519,copied_local_only
LOCAL-7b9c6b06bf0108c4,anhui_zsb_data/raw_acquisition/institutions/蚌埠学院/2026/2026_蚌埠学院_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/BBC/2026/admission_policy/DOC-BBC-2026-admission_policy-local-a1675f44cc9f-7b9c6b06.pdf,a1675f44cc9f899de28250e25bc05d41ec8d304c905826229b78bf81385c28d8,232193,copied_local_only
LOCAL-df91702e6ec7fca1,anhui_zsb_data/raw_acquisition/institutions/蚌埠学院/2026/2026_蚌埠学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/BBC/2026/admission_policy/DOC-BBC-2026-admission_policy-local-587ac5115d28-df91702e.txt,587ac5115d2865344f897dbf7fa0564cc00fa25940a33365b4c25b99584ef21d,1803,copied_local_only
LOCAL-6230b2944b5a5306,anhui_zsb_data/raw_acquisition/institutions/蚌埠工商学院/2025/2025_蚌埠工商学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/BCTB/2025/admission_policy/DOC-BCTB-2025-admission_policy-local-622120d6dee6-6230b294.htm,622120d6dee6743ec3bfc5daac6a2e9c812e80908ab4221dbd43c5404d3fc483,8556,copied_local_only
LOCAL-ebd0f531a6b74b35,anhui_zsb_data/raw_acquisition/institutions/蚌埠工商学院/2025/2025_蚌埠工商学院_招生章程.pdf,anhui_zsb_data/evidence/full_raw_30_schools/BCTB/2025/admission_policy/DOC-BCTB-2025-admission_policy-4e8330f4fa.pdf,b1b2e5936c53864c25485ce1da4fbc99b0f65e7cdcc146b036336325fe097fd1,271364,already_in_remote_evidence
LOCAL-ca1c04ca6748b75f,anhui_zsb_data/raw_acquisition/institutions/蚌埠工商学院/2025/2025_蚌埠工商学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/BCTB/2025/admission_policy/DOC-BCTB-2025-admission_policy-local-10add132cbde-ca1c04ca.txt,10add132cbde981d96a0e8744e90998fd145c6cdbf032cb4e295ba939ab4140b,1839,copied_local_only
LOCAL-a33c2af04a8e112e,anhui_zsb_data/raw_acquisition/institutions/蚌埠工商学院/2026/2026_蚌埠工商学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/BCTB/2026/admission_policy/DOC-BCTB-2026-admission_policy-local-8b40a643acaa-a33c2af0.htm,8b40a643acaa17b917bff8319f5e63a0b3be30467893be52723b0f3b836f644c,8556,copied_local_only
LOCAL-9976cea8ac6441be,anhui_zsb_data/raw_acquisition/institutions/蚌埠工商学院/2026/2026_蚌埠工商学院_招生章程.pdf,anhui_zsb_data/evidence/full_raw_30_schools/BCTB/2026/admission_policy/DOC-BCTB-2026-admission_policy-2128117762.pdf,456b8f5a4fd032740da89adbf65a45e1eb44efb354870f80915a12d5ee25004c,255329,already_in_remote_evidence
LOCAL-77040ffaa9d5ede2,anhui_zsb_data/raw_acquisition/institutions/蚌埠工商学院/2026/2026_蚌埠工商学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/BCTB/2026/admission_policy/DOC-BCTB-2026-admission_policy-local-b902e25cd515-77040ffa.txt,b902e25cd51558c1291521fa132cafcf2cb5b3f52a38e2dd00c5cc5e0938c2cb,1839,copied_local_only
LOCAL-88fd7618835eb4e1,anhui_zsb_data/raw_acquisition/institutions/铜陵学院/2025/2025_铜陵学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/TLU/2025/admission_policy/DOC-TLU-2025-admission_policy-local-03e0dd66010b-88fd7618.htm,03e0dd66010bbbf05b82d6bf7f798e89f8812a469ee364c00e830076a71dc351,8508,copied_local_only
LOCAL-988e7e048421370e,anhui_zsb_data/raw_acquisition/institutions/铜陵学院/2025/2025_铜陵学院_招生章程.pdf,anhui_zsb_data/evidence/full_raw_30_schools/TLU/2025/admission_policy/DOC-TLU-2025-admission_policy-f41f548f50.pdf,10f16d14195e4c22173fcf0d6c2339fc3d4004066504c0fefc24d795b47b9d30,265484,already_in_remote_evidence
LOCAL-e048f77e5c3b921d,anhui_zsb_data/raw_acquisition/institutions/铜陵学院/2025/2025_铜陵学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/TLU/2025/admission_policy/DOC-TLU-2025-admission_policy-local-97c7477a447b-e048f77e.txt,97c7477a447be712f0db9654bdcfa51b6e0b6149547e65e98277a1bac428f45d,1791,copied_local_only
LOCAL-ce81a17ec435ccc1,anhui_zsb_data/raw_acquisition/institutions/铜陵学院/2026/2026_铜陵学院_招生方案.htm,anhui_zsb_data/evidence/local_reconciliation/schools/TLU/2026/admission_policy/DOC-TLU-2026-admission_policy-local-bc7c5d4b919f-ce81a17e.htm,bc7c5d4b919f41d9fe423a77da8a7ea64ab6d32ed166626ca3013ff5c750920b,42915,copied_local_only
LOCAL-ca0bd7ab0135fafc,anhui_zsb_data/raw_acquisition/institutions/铜陵学院/2026/2026_铜陵学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/TLU/2026/admission_policy/DOC-TLU-2026-admission_policy-local-bd982bf4a0ea-ca0bd7ab.htm,bd982bf4a0ea9117a3d8fd2a6ffa513ca89841103cdd3a30e8ca6d0f9872a1ad,8508,copied_local_only
LOCAL-b14281a94211ea2d,anhui_zsb_data/raw_acquisition/institutions/铜陵学院/2026/2026_铜陵学院_招生章程.pdf,anhui_zsb_data/evidence/full_raw_30_schools/TLU/2026/admission_policy/DOC-TLU-2026-admission_policy-9ffafaaa9b.pdf,eb923f99b52b527b3639b32f6247c7d6f1fed20621b5b22b73bfc6e377b55e40,264629,already_in_remote_evidence
LOCAL-ba940f4bb629e7f2,anhui_zsb_data/raw_acquisition/institutions/铜陵学院/2026/2026_铜陵学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/TLU/2026/admission_policy/DOC-TLU-2026-admission_policy-local-ded2adf9fdb2-ba940f4b.txt,ded2adf9fdb2871ec9baba89e51a54f2f263ba3095b79a921989bace6a29c7eb,1791,copied_local_only
LOCAL-43cfea0aa837dc80,anhui_zsb_data/raw_acquisition/institutions/阜阳师范大学/2025/2025_阜阳师范大学_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/FYNU/2025/admission_policy/DOC-FYNU-2025-admission_policy-local-28ef5546bea6-43cfea0a.htm,28ef5546bea6f0cf7d21d9ebf57bb05766d9c590248edf6ed092ae79de194353,8556,copied_local_only
LOCAL-3b5e4abdae44502f,anhui_zsb_data/raw_acquisition/institutions/阜阳师范大学/2025/2025_阜阳师范大学_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/FYNU/2025/admission_policy/DOC-FYNU-2025-admission_policy-local-d26dd84f9c6b-3b5e4abd.pdf,d26dd84f9c6b745d0006f2a610d123ba262fc06834050d256f880f736dd0b258,177647,copied_local_only
LOCAL-07498dee350d6355,anhui_zsb_data/raw_acquisition/institutions/阜阳师范大学/2025/2025_阜阳师范大学_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/FYNU/2025/admission_policy/DOC-FYNU-2025-admission_policy-local-cd59f9ce6722-07498dee.txt,cd59f9ce6722ae7d87d933a34691b0d062a09adfe09f31b3f4292d83034d01c4,1839,copied_local_only
LOCAL-97349162a95676de,anhui_zsb_data/raw_acquisition/institutions/阜阳师范大学/2026/2026_阜阳师范大学_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/FYNU/2026/admission_policy/DOC-FYNU-2026-admission_policy-local-a69622bdc57c-97349162.pdf,a69622bdc57c9c0ab068f38325a0ba07e590cd4a4ba2702c33e60c9c9dee3cb7,311593,copied_local_only
LOCAL-5911f21e2a1518d1,anhui_zsb_data/raw_acquisition/institutions/阜阳理工学院/2025/2025_阜阳理工学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/FYUT/2025/admission_policy/DOC-FYUT-2025-admission_policy-local-abe5dd913ca0-5911f21e.htm,abe5dd913ca071927655a627c91763074ef7a65767b03407dc3dcba50074b09c,8556,copied_local_only
LOCAL-265c10e09f84656d,anhui_zsb_data/raw_acquisition/institutions/阜阳理工学院/2025/2025_阜阳理工学院_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/FYUT/2025/admission_policy/DOC-FYUT-2025-admission_policy-local-9e061f42c89c-265c10e0.pdf,9e061f42c89cb9383dec9d0484fc3b9a0da8e0aeaf528a6437313e4d77493fcf,202843,copied_local_only
LOCAL-afa4a9a686505e0e,anhui_zsb_data/raw_acquisition/institutions/阜阳理工学院/2025/2025_阜阳理工学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/FYUT/2025/admission_policy/DOC-FYUT-2025-admission_policy-local-10add132cbde-afa4a9a6.txt,10add132cbde981d96a0e8744e90998fd145c6cdbf032cb4e295ba939ab4140b,1839,copied_local_only
LOCAL-fa1e171288c8cc7e,anhui_zsb_data/raw_acquisition/institutions/阜阳理工学院/2026/2026_阜阳理工学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/FYUT/2026/admission_policy/DOC-FYUT-2026-admission_policy-local-d80014ca51fa-fa1e1712.htm,d80014ca51fa9679d1137812bcf5ef7e34afee1813d2577d88e5d1b6826795cd,45352,copied_local_only
LOCAL-e36f4115ac654278,anhui_zsb_data/raw_acquisition/institutions/马鞍山学院/2025/2025_马鞍山学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/MASU/2025/admission_policy/DOC-MASU-2025-admission_policy-local-0bb275145230-e36f4115.htm,0bb275145230737e6c49a288d70c51f19b34ac14ec297380d23000482dec44ed,8526,copied_local_only
LOCAL-25528972731b4fb0,anhui_zsb_data/raw_acquisition/institutions/马鞍山学院/2025/2025_马鞍山学院_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/MASU/2025/admission_policy/DOC-MASU-2025-admission_policy-local-58dc56496d7a-25528972.pdf,58dc56496d7ad4b17dc5af85a272ad6938c598b50d29dc56e91fd6f679d02cbc,200152,copied_local_only
LOCAL-98ab5740eac9775d,anhui_zsb_data/raw_acquisition/institutions/马鞍山学院/2025/2025_马鞍山学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/MASU/2025/admission_policy/DOC-MASU-2025-admission_policy-local-751f11cc95e3-98ab5740.txt,751f11cc95e3300a1eeaba2dcf7d7ac9fa3caaa032590e76288da5b99f1b140b,1809,copied_local_only
LOCAL-cb79e49a1c41a986,anhui_zsb_data/raw_acquisition/institutions/马鞍山学院/2026/2026_马鞍山学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/MASU/2026/admission_policy/DOC-MASU-2026-admission_policy-local-72d66919bd00-cb79e49a.htm,72d66919bd00f28e03bf70cda132a3f403f9ea540a5a0c30023ef2fc1d4f4daa,8526,copied_local_only
LOCAL-1b11beeb5a763ab2,anhui_zsb_data/raw_acquisition/institutions/马鞍山学院/2026/2026_马鞍山学院_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/MASU/2026/admission_policy/DOC-MASU-2026-admission_policy-local-12b8dca5fa3c-1b11beeb.pdf,12b8dca5fa3c88c4d0d034ae28926fc1909fd56ccb5e461da8ce5d73e4464003,204253,copied_local_only
LOCAL-287f0a5c289172d3,anhui_zsb_data/raw_acquisition/institutions/马鞍山学院/2026/2026_马鞍山学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/MASU/2026/admission_policy/DOC-MASU-2026-admission_policy-local-1c495ff75582-287f0a5c.txt,1c495ff75582e121b2a1c73fe618132518ad612e070730a44f311a6e200aa44b,1809,copied_local_only
LOCAL-f40d598ef6557ff9,anhui_zsb_data/raw_acquisition/institutions/黄山学院/2025/2025_黄山学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/HSU/2025/admission_policy/DOC-HSU-2025-admission_policy-local-b7155eb04091-f40d598e.htm,b7155eb04091470a33e848ada05a7021ee010a42c4e3399d67c3cbfc7a48a7c7,8508,copied_local_only
LOCAL-3359fb4df4e0018b,anhui_zsb_data/raw_acquisition/institutions/黄山学院/2025/2025_黄山学院_招生章程.pdf,anhui_zsb_data/evidence/local_reconciliation/schools/HSU/2025/admission_policy/DOC-HSU-2025-admission_policy-local-aa94d0b9a54a-3359fb4d.pdf,aa94d0b9a54a80e483457db690d887b7b0c9ffea512b9eeea119a2b6b87f2533,344638,copied_local_only
LOCAL-b5941d7816db047c,anhui_zsb_data/raw_acquisition/institutions/黄山学院/2025/2025_黄山学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/HSU/2025/admission_policy/DOC-HSU-2025-admission_policy-local-ebaf400705d4-b5941d78.txt,ebaf400705d47c415829a0605d95654e5f6a3e604bbc4c9765a1bee44917d80f,1791,copied_local_only
LOCAL-db8cd72c5b23a244,anhui_zsb_data/raw_acquisition/institutions/黄山学院/2026/2026_黄山学院_招生章程.htm,anhui_zsb_data/evidence/local_reconciliation/schools/HSU/2026/admission_policy/DOC-HSU-2026-admission_policy-local-5c4898e50df6-db8cd72c.htm,5c4898e50df64a386bac286cdb3ed3967a7b0ea3f01b24c388b997bc1b035426,8508,copied_local_only
LOCAL-e603efd954e477be,anhui_zsb_data/raw_acquisition/institutions/黄山学院/2026/2026_黄山学院_招生章程.pdf,anhui_zsb_data/evidence/full_raw_30_schools/HSU/2024/admission_policy/DOC-HSU-2024-admission_policy-2d1a9f4800.pdf,d2e76671829a3aa93392f8bf45a382738ea46612ec6e73790a837fb5e4c6752a,327622,already_in_remote_evidence
LOCAL-e2ae78ca1119bb86,anhui_zsb_data/raw_acquisition/institutions/黄山学院/2026/2026_黄山学院_招生章程_text.txt,anhui_zsb_data/evidence/local_reconciliation/schools/HSU/2026/admission_policy/DOC-HSU-2026-admission_policy-local-4b2456deffd5-e2ae78ca.txt,4b2456deffd5bc16aa79247468f566d29f5324eea050eb4ffa2fac37bf9c9b0b,1791,copied_local_only
LOCAL-e080849f09180fb7,anhui_zsb_data/raw_acquisition/provincial/2024/2024_安徽专升本报名和考试公告.htm,anhui_zsb_data/evidence/local_reconciliation/provincial/2024/other_official_notice/DOC-ANHUI-PROV-2024-other_official_notice-local-82a91fcbe449-e080849f.htm,82a91fcbe449db45768935e86c4e07857cd32d5b353d380a9e7b2b5b8851a832,44470,copied_local_only
LOCAL-071a44becec377f2,anhui_zsb_data/raw_acquisition/provincial/2025/2025_安徽专升本考试招生工作启动.htm,anhui_zsb_data/evidence/local_reconciliation/provincial/2025/other_official_notice/DOC-ANHUI-PROV-2025-other_official_notice-local-8f57bb0a98b1-071a44be.htm,8f57bb0a98b1c9aedb62465236facbddd946c4c438c66f519f482954e462b7af,25258,copied_local_only
LOCAL-bd65d9637d38aff3,anhui_zsb_data/raw_acquisition/provincial/2025/2025_安徽专升本考试招生工作操作办法.pdf,anhui_zsb_data/evidence/local_reconciliation/provincial/2025/other_official_notice/DOC-ANHUI-PROV-2025-other_official_notice-local-162ffd300e71-bd65d963.pdf,162ffd300e71213c81b76359da1d44672f7e73ec7a6f993372d5dc65d9387583,2175493,copied_local_only
LOCAL-da66a72dd422c397,anhui_zsb_data/raw_acquisition/provincial/2026/2026_安徽专升本报名操作指引.htm,anhui_zsb_data/evidence/local_reconciliation/provincial/2026/other_official_notice/DOC-ANHUI-PROV-2026-other_official_notice-local-e19c08f3b4ad-da66a72d.htm,e19c08f3b4adb2a83d7a4cf542627f2b6ab06a532c4046b663997fcbc410f4b8,37891,copied_local_only
LOCAL-c6fd317958c19b18,anhui_zsb_data/raw_acquisition/provincial/2026/2026_招生章程汇总表.html,anhui_zsb_data/evidence/local_reconciliation/provincial/2026/admission_policy/DOC-ANHUI-PROV-2026-admission_policy-local-60a6ad9ed7ec-c6fd3179.html,60a6ad9ed7ec6c34cc29b87a09420ee6e409f8c4b7a9c3d447607ca269dd1aba,5433,copied_local_only
LOCAL-0133edd651017787,anhui_zsb_data/raw_acquisition/provincial/exam_syllabus/公共课考试说明_page.htm,anhui_zsb_data/evidence/local_reconciliation/provincial/cross_year/exam_syllabus/DOC-ANHUI-PROV-cross_year-exam_syllabus-local-d6ceb406f1a1-0133edd6.htm,d6ceb406f1a1c56ec5e01c523099b7105fe17c2fd514c13e1fd7a5a137109bbb,9109,copied_local_only
LOCAL-edf6ef6857c5a244,anhui_zsb_data/raw_acquisition/provincial/exam_syllabus/公共课考试说明_结构.json,anhui_zsb_data/evidence/local_reconciliation/provincial/cross_year/exam_syllabus/DOC-ANHUI-PROV-cross_year-exam_syllabus-local-fd40729cae74-edf6ef68.json,fd40729cae7442119fd86ce0e38436fc347e6df311293fceb8cc9c80627353c5,828,copied_local_only
LOCAL-5eafea9372a3cd24,anhui_zsb_data/raw_acquisition/provincial/exam_syllabus/安徽省专升本公共课考试说明.pdf,anhui_zsb_data/evidence/local_reconciliation/provincial/cross_year/exam_syllabus/DOC-ANHUI-PROV-cross_year-exam_syllabus-local-0c0278f8dfdc-5eafea93.pdf,0c0278f8dfdc51287f3741c2c874d54e40bd02ff95de692a198c136a5d897653,408708,copied_local_only
LOCAL-2a1f1e31d88db74c,anhui_zsb_data/raw_acquisition/provincial/score_lines/2025年300-400分专业和院校.html,anhui_zsb_data/evidence/local_reconciliation/provincial/2025/other_official_notice/DOC-ANHUI-PROV-2025-other_official_notice-local-88eca97713ec-2a1f1e31.html,88eca97713ecf5a5e1bf6dd7b3786916ee4f1fd9229bdaeb4d3baa37b2272f87,24193,copied_local_only
LOCAL-dde484505cdb7be1,anhui_zsb_data/raw_acquisition/provincial/score_lines/2025年各分段最低录取分数线.html,anhui_zsb_data/evidence/local_reconciliation/provincial/2025/admission_min_score/DOC-ANHUI-PROV-2025-admission_min_score-local-2729fbee38c5-dde48450.html,2729fbee38c5f7711ac65fe7d1d5e1c39391643f43d9ea2428379e085a7fb7fd,57382,copied_local_only
LOCAL-42a76d59af2637af,anhui_zsb_data/raw_acquisition/provincial/score_lines/2025年各校专业课录取要求.json,anhui_zsb_data/evidence/local_reconciliation/provincial/2025/other_official_notice/DOC-ANHUI-PROV-2025-other_official_notice-local-74b9616c041a-42a76d59.json,74b9616c041a1bd1df847c77368363181c389d6d44f2c61f52edfe60a94e1964,3311,copied_local_only
LOCAL-ebcdf2170a00f7ad,anhui_zsb_data/raw_acquisition/provincial/score_lines/2025年各院校录取分数线.json,anhui_zsb_data/evidence/local_reconciliation/provincial/2025/admission_min_score/DOC-ANHUI-PROV-2025-admission_min_score-local-bd71d373c902-ebcdf217.json,bd71d373c902bf9c8731ac27a726f548eb80cf2e9a1d6468b283ac7a62320b1e,3757,copied_local_only
LOCAL-3cc7a63a472df8d8,anhui_zsb_data/raw_acquisition/provincial/score_lines/公共课合格线_2024_2026.json,anhui_zsb_data/evidence/local_reconciliation/provincial/cross_year/control_line/DOC-ANHUI-PROV-cross_year-control_line-local-4daaaadee7a4-3cc7a63a.json,4daaaadee7a477a27deb370d9f9088492bff2e207c8aadf87008d67f98d205b1,751,copied_local_only
LOCAL-39691298f2976d4c,anhui_zsb_data/raw_acquisition/provincial/score_lines/学前教育专业历年分数线.json,anhui_zsb_data/evidence/local_reconciliation/provincial/cross_year/admission_min_score/DOC-ANHUI-PROV-cross_year-admission_min_score-local-51221c77dc16-39691298.json,51221c77dc1637dbcbf6bf937aedf98bb83a360c507b6d0d3932e3c042eaa43d,999,copied_local_only
LOCAL-0ed241c5b33e7dbb,anhui_zsb_data/raw_acquisition/provincial/score_lines/英语专业历年分数线.json,anhui_zsb_data/evidence/local_reconciliation/provincial/cross_year/admission_min_score/DOC-ANHUI-PROV-cross_year-admission_min_score-local-b293fb6d2fcb-0ed241c5.json,b293fb6d2fcbf3dea51aca98d7bcdd5f398bd44218ff087a9b3ad9bdbb17f419,2120,copied_local_only
